Block_ID,Morale_Value
B1200,9.382296396163426
B1200,10.0
B1200,10.0
B1200,9.915339594107088
B1200,9.8898724324954
B1200,8.20081274693104
B1200,7.751633188052323
B1200,9.1263150152578
B1200,8.560978280949907
B1200,8.372582679585111
B1200,7.9812534349233974
B1200,9.182376348513836
B1200,8.247174930325547
B1200,8.48843962753859
B1200,8.156997641809145
B1200,8.493512543816582
B1200,7.321056117314579
B1200,7.650876626199259
B1200,7.459800424805322
B1200,7.800992179539433
B1200,8.3586208506739
B1200,9.013602370747945
B1200,8.504796465976872
B1200,9.467292360962722
B1200,7.0383181033962545
B1200,9.031453495455269
B1200,7.228067130676606
B1200,8.043633868846825
B1200,9.160733916846965
B1200,7.575307610234351
B1200,8.52411085028914
B1200,8.009360493816645
B1200,9.348994612156675
B1200,7.081584921963799
B1200,8.23671718509884
B1200,7.342931039282073
B1200,8.89722501908088
B1200,8.83461975390568
B1200,7.878290125866255
B1200,7.127240417897684
B1200,9.401339838905022
B1200,9.229375606003154
B1200,8.735087051299248
B1200,7.266331796885189
B1200,8.736066451664355
B1200,7.547964433277657
B1200,10.0
B1200,10.0
B1200,8.542576450263784
B1200,8.250590471541006
B1200,9.409163618369517
B1200,9.475506731470292
B1200,7.660556852887375
B1200,9.938858577729004
B1200,8.764333348669973
B1200,7.993713931606905
B1200,8.206572086446794
B1200,7.553947666839083
B1200,8.356107067799229
B1200,10.0
B1200,8.632474349963859
B1200,8.563792676356044
B1200,9.625756980081537
B1200,8.606800012427032
B1200,8.976130160881002
B1200,6.356035568569666
B1200,7.374193342166944
B1200,8.770835990168704
B1200,8.343250925410294
B1200,8.43287632751945
B1200,8.367101426292592
B1200,7.372230020604682
B1200,8.806874522240488
B1200,9.694267169453608
B1200,7.489663814369454
B1200,7.51340320417153
B1200,7.83662154201337
B1200,6.937091120972393
B1200,6.927983739748748
B1200,7.1205838609580345
B1200,8.235513185931225
B1200,8.4678472714313
B1200,7.171391718855224
B1200,7.053561275645038
B1200,7.896469284566961
B1200,6.035065329122408
B1200,8.232589129155436
B1200,8.994815794739585
B1200,8.048464514027412
B1200,7.402763937722505
B1200,8.492205172157632
B1200,7.94962757303098
B1200,7.69587099204799
B1200,9.93579731937076
B1200,7.28577144110655
B1200,8.228545413082637
B1200,8.647176754990484
B1200,8.655520486723441
B1200,8.461897932003666
B1200,7.820012911531522
B1200,7.149912548255691
B1200,8.144982131218793
B1200,7.542116036137019
B1200,6.737828534381288
B1200,7.999089938325077
B1200,8.717506470453875
B1200,8.736638336220603
B1200,7.423578137782419
B1200,7.400161698512695
B1200,8.36602068139041
B1200,9.266530574234107
B1200,5.918998683588906
B1200,8.919141592671004
B1200,9.09935117461565
B1200,8.773285149549665
B1200,8.327980406784251
B1200,7.814743627754889
B1200,9.724357114279163
B1200,7.1838385161271425
B1200,9.505587170555868
B1200,7.425655262434137
B1200,8.082243757667317
B1200,8.193856914985398
B1200,8.005293411836574
B1200,7.289684896260793
B1200,7.4178217418518715
B1200,9.582493620407961
B1200,9.588290771793158
B1200,9.521652285728575
B1200,8.639467730898037
B1200,8.647188147206034
B1200,9.655187601822037
B1200,9.140618972077341
B1200,7.285838128498856
B1200,8.761915847806954
B1200,7.506354770280184
B1200,8.23161824176486
B1200,9.301462889321824
B1200,8.688346832776974
B1200,7.785283307808715
B1200,9.161964295824356
B1200,8.169508772687864
B1200,9.263777543554474
B1200,7.953840257515935
B1200,8.838043984239917
B1200,8.402816845401512
B1200,7.77278194550435
B1200,8.219138988855164
B1200,8.434741762374212
B1200,8.4804705296624
B1200,8.661103821804993
B1200,7.897694977112368
B1200,7.826702349512178
B1200,7.013222618336324
B1200,8.350136784916634
B1200,7.430398677775349
B1200,8.86705600956341
B1200,8.193124977302874
B1200,7.99904017856948
B1200,7.068346450178794
B1200,8.487316279587613
B1200,8.290051980999406
B1200,8.612131087149203
B1200,7.911340867736038
B1200,10.0
B1200,9.67240037213575
B1200,9.750812108402654
B1200,10.0
B1200,8.167307264873834
B1200,8.670726442860106
B1200,7.531712729467993
B1200,8.270112344507641
B1200,7.869886976147917
B1200,8.518149805356146
B1200,7.950611345632759
B1200,9.296902927802655
B1200,8.89931955008079
B1200,8.423781629859203
B1200,7.7025567736586495
B1200,8.875057621926183
B1200,7.864739947449166
B1200,7.90878856497976
B1200,9.957414232515477
B1200,9.917464040237041
B1200,8.594915422583176
B1200,8.364697711701705
B1200,9.807819208537918
B1200,9.969701520056935
B1200,9.206419435923552
B1200,8.272496860327307
B1200,7.896988990080148
B1200,6.892580121028523
B1200,9.886828766531016
B1200,7.524044229036296
B1200,7.96887537215085
B1200,8.482533775055332
