Block_ID,Morale_Value
B1200,5.7661065988018505
B1200,7.891741109530169
B1200,6.549004325361392
B1200,7.262543608620442
B1200,9.167070963925408
B1200,6.091486356153313
B1200,5.841642044021484
B1200,7.0864265279238925
B1200,4.898655016955013
B1200,7.080049050212336
B1200,8.147472170505695
B1200,7.12751705438178
B1200,9.139688218288326
B1200,5.414358594460776
B1200,5.343646194992939
B1200,6.521535011825758
B1200,6.30987173282531
B1200,7.04268707522123
B1200,6.617603108244551
B1200,7.195438810275938
B1200,5.952101660524559
B1200,4.2379401337836615
B1200,4.916021409188086
B1200,6.5267184282696205
B1200,8.827724528213333
B1200,8.088244064248478
B1200,8.14313493774686
B1200,4.868260749605092
B1200,5.919129023734808
B1200,6.628924432185017
B1200,7.862082000201707
B1200,7.1427976957895085
B1200,5.507088669245159
B1200,7.6647999529281865
B1200,6.811009101574927
B1200,7.403919963309639
B1200,6.901500327473528
B1200,6.995602323652996
B1200,6.963490472422809
B1200,7.185362672401261
B1200,7.412470442345302
B1200,8.413086243035396
B1200,6.595054301822946
B1200,5.801741640308951
B1200,6.112286109257838
B1200,7.427088241365434
B1200,7.458438302761742
B1200,7.080390162248424
B1200,8.223816140218789
B1200,8.089283516804105
B1200,8.062104495452552
B1200,5.911378216872249
B1200,8.193556428201116
B1200,6.8727044621825355
B1200,8.629919940986829
B1200,5.748554739295827
B1200,6.925091790734118
B1200,7.562978255818216
B1200,6.986867645575355
B1200,8.375507371374628
B1200,8.141696765586415
B1200,5.54078725035278
B1200,7.2907956284621065
B1200,7.369042112184972
B1200,5.493456375348686
B1200,6.217596682593184
B1200,6.089999042350316
B1200,7.581157016690804
B1200,6.916328373076951
B1200,7.77629380636674
B1200,7.097755859499746
B1200,7.470411523356909
B1200,6.455407956852619
B1200,7.860864615449528
B1200,7.155898555723634
B1200,5.847102032511528
B1200,6.603279931313586
B1200,8.59006849821746
B1200,5.26602244605509
B1200,7.150330702579132
B1200,6.17347113061817
B1200,7.274923952637777
B1200,6.753570905197246
B1200,5.6811336970111395
B1200,7.2872139948523555
B1200,6.766118019698469
B1200,6.821346808902799
B1200,6.998478262471125
B1200,7.462530767898497
B1200,6.484192586819773
B1200,7.153867301553708
B1200,6.834798743545752
B1200,5.544823319708922
B1200,9.047855014648448
B1200,6.8668011469612775
B1200,8.240420583628538
B1200,8.272557044895661
B1200,8.762013910761544
B1200,8.069704716268552
B1200,7.6405153559629
B1200,7.019200902366017
B1200,6.058727334968437
B1200,7.236086815188722
B1200,5.669553815004027
B1200,8.127891162007415
B1200,9.226611110625845
B1200,6.479482446079101
B1200,6.474710660879846
B1200,7.8758373320147665
B1200,6.589419631039411
B1200,7.428384118230578
B1200,8.341972956580173
B1200,6.341848869365435
B1200,7.291121980444771
B1200,7.896806306395304
B1200,7.89038743889243
B1200,9.19195785328113
B1200,6.059953039705005
B1200,8.179990474570829
B1200,7.491859003896238
B1200,6.429976990323707
B1200,8.837188397246948
B1200,5.629295278543291
B1200,7.477664627776663
B1200,7.447914491835166
B1200,6.975446929495819
B1200,6.020473368607312
B1200,6.373657879517184
B1200,4.871072785403122
B1200,5.848559132888774
B1200,6.889521187074881
B1200,6.393148867212897
B1200,6.35271051748421
B1200,6.884360695551588
B1200,7.32413823181964
B1200,7.1109438508635465
B1200,6.736296809096473
B1200,7.284687936662283
B1200,8.173203048345306
B1200,5.201617305731147
B1200,8.620526277127183
B1200,5.394570893734714
B1200,7.775970011474978
B1200,7.391113488018093
B1200,6.981620072354863
B1200,7.428262303462365
B1200,9.251385592692234
B1200,8.245162483913552
B1200,7.123501839555897
B1200,7.354238469660441
B1200,8.526834479758378
B1200,7.914778444168741
B1200,5.6456254217313315
B1200,6.9352524800862785
B1200,7.993429600271925
B1200,5.890456853513266
B1200,8.566026477610874
B1200,4.944799598782339
B1200,6.251713674372418
B1200,8.04507632757829
B1200,6.094762830301543
B1200,6.554102874373824
B1200,6.4472269857707545
B1200,7.696006508690217
B1200,7.5805540683461725
B1200,6.2633027655095885
B1200,5.645749316772049
B1200,8.409382105485388
B1200,8.03905879855615
B1200,7.2839687756605525
B1200,5.939280329345876
B1200,7.750748061989521
B1200,8.263015658101594
B1200,7.768626940271733
B1200,8.087820735248126
B1200,6.935535093790148
B1200,7.688719238088931
B1200,5.760997618235559
B1200,7.6160414263901295
B1200,6.444263396302961
B1200,6.013147280265667
B1200,5.873034317586462
B1200,8.475009433853034
B1200,7.661260435568204
B1200,4.9781025276839515
B1200,7.913451456407726
B1200,6.7731242662588
B1200,7.518179724166787
B1200,7.259657709470354
B1200,7.103296427191569
B1200,8.660817126809686
B1200,7.388648053715518
B1200,8.209148518027442
B1200,6.893307588717446
B1200,8.160482656790021
B1200,7.448729793627073
B1200,6.470506665610075
B1200,8.716004679239065
B1200,8.202179798858296
B1200,7.35544922428654
B1200,4.78188940043502
B1200,5.801251397482793
B1200,7.3947439906343595
B1200,7.610868425352749
B1200,4.727701512207323
B1200,8.064432534947075
B1200,5.4304509452392296
B1200,6.7744782758989865
B1200,5.672942925352282
B1200,6.960971335403674
B1200,6.4702767974864095
B1200,6.62089770014277
B1200,5.837217612590264
