Block_ID,Morale_Value
B1200,6.022535381225207
B1200,8.764958895545607
B1200,6.608214486833445
B1200,7.454722874479192
B1200,6.625783126951269
B1200,6.99617851003926
B1200,6.927142472089212
B1200,8.225612447053333
B1200,7.667352819615946
B1200,7.5330231667215894
B1200,8.691632895998398
B1200,6.7485312558670945
B1200,6.237276672973551
B1200,7.215112154823684
B1200,6.9240575083571985
B1200,6.578390129117355
B1200,8.188803978530517
B1200,6.655714338925088
B1200,7.422920481791859
B1200,6.542072074521635
B1200,7.632580474249421
B1200,7.07471106025899
B1200,6.534468423295851
B1200,6.939012123194251
B1200,6.619339903728144
B1200,6.661624666359262
B1200,7.210841237926823
B1200,8.326138884419201
B1200,6.737880607039773
B1200,6.818491264973813
B1200,6.46216282083496
B1200,4.211793516179126
B1200,6.854873334828872
B1200,5.908749209033229
B1200,6.368287781190768
B1200,7.5870838563668235
B1200,5.624594486760756
B1200,7.147469804175517
B1200,7.427714088801307
B1200,6.4567648442037795
B1200,6.061330643530198
B1200,6.845008184950317
B1200,5.900070142925248
B1200,8.53774701305084
B1200,6.231884576086826
B1200,7.1303779499984286
B1200,5.232169374132087
B1200,7.009020256997489
B1200,7.069688084646184
B1200,5.736856029843175
B1200,8.50514611602858
B1200,6.914541954741484
B1200,7.141092227460249
B1200,7.50962353748154
B1200,8.020525415081883
B1200,6.079702812979447
B1200,6.708048379846422
B1200,5.672959270387208
B1200,6.834835349147392
B1200,7.059698550879227
B1200,7.965293998658551
B1200,7.053415305728591
B1200,6.817751990327961
B1200,8.068200587505025
B1200,7.04962133281855
B1200,5.900728358776232
B1200,7.008363302232757
B1200,7.424976442938007
B1200,8.15971108403853
B1200,6.5544601779769955
B1200,6.239499804584527
B1200,6.897085988987235
B1200,7.335738298020155
B1200,6.66138711913608
B1200,5.363003051280165
B1200,6.206373717869891
B1200,7.113648210365436
B1200,6.753373422372078
B1200,8.017090084209498
B1200,7.54478612432323
B1200,8.211234732253462
B1200,7.470015598387925
B1200,6.197009132678989
B1200,7.555530777383598
B1200,6.496991257227305
B1200,8.779906754081244
B1200,7.821097104691114
B1200,6.102758597779726
B1200,7.510924676068161
B1200,6.112018277745577
B1200,6.596701157986803
B1200,6.120895703593007
B1200,6.707695945172885
B1200,5.416701643214626
B1200,7.330586569631285
B1200,6.261698299957827
B1200,8.512767386234342
B1200,6.347196594084271
B1200,7.440947027582415
B1200,8.96242211013749
B1200,4.888599904045445
B1200,6.702829203248676
B1200,6.38933712844633
B1200,8.782148454940216
B1200,6.536859784650532
B1200,8.332781976478072
B1200,4.960405253406048
B1200,6.695346504696991
B1200,6.476167567107292
B1200,6.323557955480845
B1200,5.998024396749091
B1200,6.149753848857343
B1200,8.535376552164433
B1200,7.021424370467413
B1200,6.812180770722129
B1200,7.85584132357545
B1200,8.424428570537023
B1200,5.744657880289952
B1200,6.064276619326337
B1200,7.267856734863858
B1200,5.429404125371551
B1200,7.844761086412387
B1200,6.223857257469594
B1200,7.680392731819543
B1200,6.934851907931051
B1200,6.839575649450048
B1200,8.84212954967449
B1200,5.478984447458108
B1200,5.875489676826376
B1200,6.373201925609537
B1200,7.849762305327046
B1200,6.893632834670773
B1200,6.649040269404543
B1200,8.040632299522189
B1200,8.342775773635363
B1200,5.812012551548543
B1200,6.610739517078629
B1200,5.444448643026663
B1200,6.530731748145022
B1200,9.214491125625305
B1200,7.138146453128146
B1200,9.0069165828577
B1200,8.23525820987723
B1200,8.465308283018691
B1200,7.451698698511512
B1200,6.97760844402089
B1200,5.986915433354517
B1200,7.695802254983819
B1200,7.713817147534385
B1200,7.152608790425857
B1200,6.53998170831679
B1200,6.299775281134411
B1200,8.951320060899672
B1200,7.744039687275955
B1200,8.064545957317087
B1200,6.755659898494307
B1200,6.316291216209784
B1200,7.078634634234548
B1200,6.930491944141904
B1200,7.548694247107808
B1200,7.201312393523504
B1200,7.359685118137462
B1200,5.700069857005397
B1200,6.776678721648417
B1200,7.261279716186164
B1200,6.056843767348644
B1200,7.811647407772653
B1200,8.235787296904443
B1200,6.004928660557298
B1200,6.856346100290982
B1200,8.800363909964862
B1200,7.2095307670449875
B1200,7.691397680850074
B1200,6.704778787833564
B1200,6.6813630615486215
B1200,5.749908750925812
B1200,5.600120218259278
B1200,5.624782928501666
B1200,5.9833589684832384
B1200,7.57479713916725
B1200,7.441298682903984
B1200,6.774987109265594
B1200,7.752741577668667
B1200,5.944236899070676
B1200,6.726870387216353
B1200,5.616707909168311
B1200,7.909453945706433
B1200,5.979078226339455
B1200,8.555294102228885
B1200,7.356128400402697
B1200,7.536204665044741
B1200,7.220657481217595
B1200,10.0
B1200,7.318987145350713
B1200,7.249898790835109
B1200,8.337392000745048
B1200,7.779036213881395
B1200,7.945580335616163
B1200,8.887117320087684
B1200,6.678508810176818
B1200,6.644408331364704
B1200,8.049438611960314
B1200,7.660216805853589
B1200,7.975497770723354
B1200,8.338439603004238
B1200,7.0272641004662795
B1200,7.075174639596314
B1200,6.02215505261432
B1200,7.726027104310401
B1200,6.108582637546224
B1200,5.842781253325007
B1200,6.122595739069997
B1200,6.451200558499924
B1200,6.149714078342315
B1200,6.917779061304343
B1200,5.96624120857586
B1200,7.1755506237094275
B1200,6.921261574154042
B1200,6.254964776129817
B1200,7.912727399695717
B1200,8.0394854470647
B1200,6.350100491130732
B1200,7.193774816874417
B1200,6.688921977943268
B1200,8.398949557757096
B1200,7.569799502443021
B1200,7.990857047847636
B1200,8.067954541441182
B1200,8.766264906974182
B1200,7.160240143118659
B1200,5.867865248414727
B1200,8.366367838210536
B1200,6.655132828824965
B1200,6.337848831625632
B1200,7.999162150080441
B1200,7.799351680559077
B1200,7.039778151039185
B1200,6.798490021151468
B1200,7.175355348943651
B1200,7.963559532641424
B1200,7.618184976690387
B1200,8.307280896646649
B1200,6.868532156224779
B1200,7.417959511150271
B1200,7.255680640298694
B1200,5.112788247791434
B1200,6.46262482517029
B1200,8.654512258046962
B1200,6.464455083798112
B1200,7.149098150030375
B1200,7.580916817308622
B1200,6.8237054477588135
B1200,7.909129874085308
B1200,7.954514143978119
B1200,5.82742098273375
B1200,5.320654991234369
B1200,6.563384015735023
B1200,7.716844894073983
B1200,6.53439736842839
B1200,7.630746949540724
B1200,6.886308714857797
B1200,6.919275360787518
B1200,5.918334467767483
B1200,6.1442021561583875
B1200,8.653154231219307
B1200,7.454565056792943
B1200,6.446565225918694
B1200,6.9841818429036895
B1200,7.432350111783226
B1200,8.235067140812877
B1200,5.647844504558658
B1200,8.216505661788586
B1200,7.283435225672675
B1200,9.383879491317625
B1200,7.162230475276375
B1200,5.131543865878662
B1200,6.444757384777636
B1200,6.675207750818976
B1200,6.914000302223182
B1200,6.862593428664084
B1200,7.739448693201561
B1200,6.437563639627929
B1200,7.567725293730458
B1200,6.3790641525426235
B1200,7.488572511830215
B1200,7.131665265297704
B1200,6.174701396334259
B1200,7.4098897167494435
B1200,7.372696882142007
B1200,7.542047654624334
B1200,4.863149441188431
B1200,5.359748030947542
B1200,5.806887541554894
B1200,7.81243100935861
B1200,8.40558528351564
B1200,6.818160846538466
B1200,9.32519974411748
B1200,5.286578855739668
B1200,8.363581184556512
B1200,7.115157164418399
B1200,6.897631527792436
B1200,8.795306898931237
B1200,5.418522649267132
B1200,6.7401272501172125
B1200,6.745903344655142
B1200,6.833169538907965
B1200,5.8892789515472055
B1200,7.319787286208172
B1200,6.179609630811707
B1200,7.240784610159697
B1200,6.365461936473682
B1200,7.688592409808526
B1200,6.213684056011072
B1200,8.325049738677246
B1200,8.887761126709721
B1200,7.306755223888474
B1200,8.134223132534922
B1200,6.008236254604526
B1200,5.984603523287878
B1200,6.5853687287299385
B1200,7.685950478347709
B1200,7.3816989425278825
B1200,8.341222787308428
B1200,8.6265448227897
B1200,7.847963116583297
B1200,6.521969034222701
B1200,5.228754387748981
B1200,7.939740579006113
B1200,6.144301943842446
B1200,7.379310822330174
B1200,5.086082050667111
B1200,7.45483443518608
B1200,7.0735003772414
B1200,7.037717853250325
B1200,7.095541329507992
B1200,7.343737133586489
B1200,6.297660564894664
B1200,5.791782249476687
B1200,6.406689392974841
B1200,8.570649764028566
B1200,6.050186739050494
B1200,8.431046075062282
B1200,6.863991331559384
B1200,5.3613509726081645
B1200,5.073545148427852
B1200,8.272191439109967
B1200,6.494203405242366
B1200,6.971267791899545
B1200,6.754712355253707
B1200,7.373248675414064
B1200,6.45396621035526
B1200,7.889409726049743
B1200,6.88159169278746
B1200,7.104591920675835
